time,ehrenfest_pop1,ehrenfest_pop2,ehrenfest_pop3,fssh_pop1,fssh_pop2,fssh_pop3,spinmint_pop1,spinmint_pop2,spinmint_pop3,dvr_pop1,dvr_pop2,dvr_pop3
2010.0,0.5391826899629718,0.3558530451097383,0.10496426492729,0.61,0.3466666666666667,0.043333333333333335,0.6470661707304269,0.3006076187520507,0.05232621051752225,0.6409789375599307,0.3246116648849504,0.034409397555097344
2020.0,0.5391826897729086,0.35066731871850804,0.11014999150858391,0.61,0.3433333333333333,0.04666666666666667,0.6470661867147618,0.2995132909837895,0.0534205223014482,0.6409818106644765,0.3224870982967362,0.036531091038766096
2030.0,0.539182689650871,0.34533874430976835,0.11547856603936095,0.61,0.3433333333333333,0.04666666666666667,0.6470661858943034,0.29871861142041545,0.054215202685280996,0.640983832502748,0.3202856799152365,0.03873048758199355
2040.0,0.5391826895861662,0.3399102993290751,0.12090701108475907,0.61,0.3433333333333333,0.04666666666666667,0.6470661798183266,0.2980421598219847,0.05489166035968837,0.6409852415079462,0.31800884768835186,0.0410059108036807
2050.0,0.5391826895556677,0.33443075687156343,0.1263865535727689,0.61,0.3433333333333333,0.04666666666666667,0.6470661734125457,0.29732025967522085,0.05561356691223287,0.6409862145843208,0.315658498997018,0.04335528641863979
2060.0,0.5391826895425089,0.3289498043774308,0.1318675060800606,0.61,0.34,0.05,0.6470661683436183,0.29645408863973105,0.05647974301665044,0.6409868811783688,0.31323693601793423,0.04577618280367504
2070.0,0.5391826895372392,0.32350590278914043,0.13731140767362063,0.61,0.33666666666666667,0.05333333333333334,0.6470661648448208,0.29542825097342196,0.05750558418175679,0.6409873347035122,0.31074680823223844,0.04826585706422812
2080.0,0.539182689535267,0.3181402137621447,0.14267709670258835,0.61,0.3333333333333333,0.056666666666666664,0.647066162633664,0.29429650365174675,0.05863733371458886,0.6409876416444402,0.3081910569123969,0.050821301443141134
2090.0,0.5391826895345752,0.31289264237135406,0.14792466809407112,0.61,0.33,0.06,0.6470661613267213,0.29314243442195886,0.05979140425131972,0.6409878486798668,0.3055728667158459,0.053439284604265724
2100.0,0.5391826895343473,0.3077617774302609,0.15305553303539174,0.61,0.32666666666666666,0.06333333333333334,0.6470661605964975,0.29201383299868644,0.06092000640481584,0.6409879881536786,0.3028956293268857,0.05611638251941438
2110.0,0.5391826895342772,0.3027259164141617,0.1580913940515615,0.61,0.32666666666666666,0.06333333333333334,0.6470661602087318,0.2909246588375662,0.06200918095370169,0.6409880822008243,0.30016292340986245,0.05884899438929163
2120.0,0.5391826895342572,0.2978013428139008,0.16301596765184204,0.61,0.32666666666666666,0.06333333333333334,0.6470661600125874,0.2899440654618762,0.06298977452553625,0.6409881458015514,0.2973785140080909,0.06163334019033616
2130.0,0.539182689534252,0.29302763603666926,0.16778967442907886,0.61,0.32666666666666666,0.06333333333333334,0.647066159918091,0.2891721865492426,0.06376165353266608,0.6409881890003049,0.2945463730293641,0.06446543797030994
2140.0,0.5391826895342507,0.28839990786936653,0.17241740259638275,0.61,0.32666666666666666,0.06333333333333334,0.6470661598748404,0.28857644176461145,0.0643573983605482,0.6409882184874347,0.29167072071779887,0.06734106079474504
2150.0,0.5391826895342504,0.2838360937285541,0.17698121673719555,0.61,0.32666666666666666,0.06333333333333334,0.6470661598561385,0.28799282947331767,0.06494101067054349,0.6409882387052779,0.2887560861625515,0.07025567513214918
2160.0,0.5391826895342504,0.2792210694606237,0.18159624100512628,0.61,0.32666666666666666,0.06333333333333334,0.6470661598485793,0.2872996104400457,0.06563422971137464,0.640988252606948,0.2858073830870909,0.07320436430593946
2170.0,0.5391826895342504,0.2744891041070943,0.18632820635865557,0.61,0.3233333333333333,0.06666666666666667,0.6470661598457819,0.2864727442612612,0.06646109589295657,0.6409882621671885,0.2828299955496397,0.07618174228315035
2180.0,0.5391826895342504,0.26966935298862066,0.19114795747712904,0.61,0.3233333333333333,0.06666666666666667,0.6470661598448766,0.2855123252024333,0.06742151495269014,0.6409882687202298,0.27982986690713735,0.07918186437261163
2190.0,0.5391826895342504,0.26485768917001773,0.19595962129573216,0.61,0.32,0.07,0.6470661598446532,0.28435957746177254,0.06857426269357392,0.6409882731797872,0.2768135845703146,0.08219814224987694
2200.0,0.5391826895342504,0.2601374002896402,0.20067991017610964,0.61,0.32,0.07,0.64706615984464,0.2828730470097161,0.07006079314564362,0.6409882761806521,0.27378845279079644,0.08522327102853017
2210.0,0.5391826895342504,0.2555339095547749,0.20528340091097494,0.61,0.32,0.07,0.6470661598446722,0.2809424688306581,0.07199137132466936,0.6409882781693571,0.27076254601249394,0.08824917581812755
2220.0,0.5391826895342503,0.25104756539191725,0.20976974507383242,0.61,0.31666666666666665,0.07333333333333333,0.6470661598447022,0.2785659810402996,0.0743678591149983,0.6409882794624868,0.26774473617808775,0.09126698435940436
2230.0,0.5391826895342504,0.2467013136375837,0.2141159968281659,0.61,0.31666666666666665,0.07333333333333333,0.6470661598447209,0.2757839279918165,0.07714991216346247,0.6409882802848141,0.26474468874440554,0.09426703097075848
2240.0,0.5391826895342503,0.24254317078961718,0.21827413967613254,0.61,0.31,0.08,0.6470661598447311,0.272644217485769,0.08028962266949975,0.6409882807949773,0.2617728239199462,0.09723889528505544
2250.0,0.5391826895342504,0.23860872678066974,0.22220858368507995,0.61,0.31,0.08,0.6470661598447361,0.26924412036805073,0.08368971978721285,0.6409882811034254,0.2588402416535201,0.10017147724303335
2260.0,0.5391826895342504,0.2349153109640543,0.22590199950169562,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447385,0.26576078758795396,0.08717305256730731,0.6409882812854527,0.25595861102017337,0.10305310769435255
2270.0,0.5391826895342505,0.23149641908629132,0.22932089137945827,0.61,0.31,0.08,0.6470661598447395,0.26238534909664746,0.09054849105861296,0.640988281390936,0.25314002671636004,0.10587169189268307
2280.0,0.5391826895342507,0.22839456264043045,0.23242274782531933,0.61,0.30333333333333334,0.08666666666666667,0.6470661598447398,0.2592340175894283,0.09369982256583168,0.6409882814517293,0.25039683725230644,0.10861488129594267
2290.0,0.5391826895342507,0.22562290231642404,0.2351944081493254,0.61,0.30333333333333334,0.08666666666666667,0.6470661598447399,0.25634633655984024,0.09658750359541958,0.6409882814872804,0.24774145099831965,0.11127026751437882
2300.0,0.5391826895342505,0.22315953279819217,0.23765777766755772,0.61,0.3,0.09,0.6470661598447399,0.2537008949280187,0.099232945227241,0.6409882815088277,0.2451861274106166,0.11382559108053422
2310.0,0.5391826895342507,0.2209731355876651,0.23984417487808476,0.61,0.3,0.09,0.64706615984474,0.25122285044385034,0.10171098971140939,0.6409882815224619,0.24274276146637921,0.11626895701113722
2320.0,0.5391826895342507,0.21905003491892225,0.24176727554682736,0.61,0.2966666666666667,0.09333333333333334,0.6470661598447399,0.24881984048697575,0.10411399966828398,0.6409882815312603,0.24042266954473498,0.11858904892398317
2330.0,0.5391826895342506,0.21737178658949138,0.24344552387625848,0.61,0.29333333333333333,0.09666666666666666,0.64706615984474,0.246448928659228,0.1064849114960317,0.6409882815367023,0.2382363847046365,0.12077533375863969
2340.0,0.5391826895342507,0.21588549847038177,0.24493181199536834,0.61,0.29333333333333333,0.09666666666666666,0.6470661598447399,0.24417914262269805,0.10875469753256164,0.6409882815395426,0.23619346857423737,0.12281824988619841
2350.0,0.5391826895342507,0.21452443350745484,0.24629287695829505,0.61,0.2966666666666667,0.09333333333333334,0.6470661598447401,0.2421579318333077,0.11077590832195196,0.6409882815402941,0.23430234595532592,0.12470937250435854
2360.0,0.5391826895342506,0.21325178182489382,0.2475655286408559,0.61,0.2966666666666667,0.09333333333333334,0.6470661598447399,0.24044434686301172,0.1124894932922477,0.6409882815394511,0.23257016686214432,0.1264415515983833
2370.0,0.5391826895342506,0.21207345704460556,0.24874385342114402,0.61,0.2966666666666667,0.09333333333333334,0.6470661598447399,0.2389215428254963,0.11401229732976319,0.6409882815375436,0.2310026991724273,0.12800901929000716
2380.0,0.5391826895342506,0.21101058822455562,0.24980672224119402,0.61,0.2966666666666667,0.09333333333333334,0.64706615984474,0.2374048418565457,0.11552899829871388,0.6409882815351254,0.22960425348844762,0.1294074649764053
2390.0,0.5391826895342505,0.21007044704489847,0.2507468634208512,0.61,0.2966666666666667,0.09333333333333334,0.64706615984474,0.23577398231207097,0.11715985784318886,0.6409882815327077,0.22837764029814542,0.13063407816912545
2400.0,0.5391826895342505,0.2092405911444885,0.2515767193212613,0.61,0.29333333333333333,0.09666666666666666,0.6470661598447401,0.23396920402786048,0.11896463612739928,0.6409882815307109,0.22732415818451832,0.1316875602847492
2410.0,0.5391826895342504,0.20850124545448412,0.2523160650112659,0.61,0.29333333333333333,0.09666666666666666,0.64706615984474,0.2319357721556273,0.12099806799963242,0.6409882815294319,0.22644361072584226,0.13256810774470457
2420.0,0.5391826895342504,0.2078344674722194,0.2529828429935303,0.61,0.2966666666666667,0.09333333333333334,0.64706615984474,0.22968376404223192,0.12325007611302795,0.6409882815290234,0.2257343489044397,0.13327736956651579
2430.0,0.5391826895342504,0.2072332310223985,0.25358407944335143,0.61,0.29333333333333333,0.09666666666666666,0.64706615984474,0.22736596664544587,0.125567873509814,0.6409882815295104,0.2251933353172164,0.13381838315325165
2440.0,0.5391826895342504,0.20670888748330907,0.25410842298244046,0.61,0.2966666666666667,0.09333333333333334,0.6470661598447401,0.2252453429297042,0.1276884972255558,0.6409882815308072,0.22481622625388256,0.1341954922152887
2450.0,0.5391826895342505,0.20627833255781905,0.2545389779079307,0.61,0.2966666666666667,0.09333333333333334,0.6470661598447401,0.22359926379894748,0.12933457635631224,0.6409882815327458,0.2245974677544719,0.1344142507127606
2460.0,0.5391826895342504,0.20594692504213408,0.25487038542361545,0.61,0.3,0.09,0.6470661598447401,0.22263342666002625,0.13030041349523339,0.6409882815351136,0.22453040203320082,0.13448131643166414
2470.0,0.5391826895342504,0.20570091146239095,0.25511639900335875,0.61,0.3,0.09,0.64706615984474,0.22244702733324492,0.13048681282201477,0.6409882815376805,0.22460738110116324,0.13440433736113455
2480.0,0.5391826895342505,0.20551681057013918,0.2553004998956105,0.61,0.30333333333333334,0.08666666666666667,0.6470661598447401,0.22301848971561136,0.1299153504396483,0.6409882815402376,0.2248198849665797,0.13419183349316097
2490.0,0.5391826895342505,0.20537918225654417,0.2554381282092053,0.61,0.30333333333333334,0.08666666666666667,0.6470661598447401,0.22419488839412993,0.12873895176113,0.64098828154261,0.22515864236874553,0.1338530760886231
2500.0,0.5391826895342504,0.2052846966802748,0.25553261378547515,0.61,0.30333333333333334,0.08666666666666667,0.6470661598447401,0.22575159363053737,0.1271822465247223,0.6409882815446741,0.22561375254976765,0.13339796590553654
2510.0,0.5391826895342504,0.20522907321766873,0.25558823724808094,0.61,0.3,0.09,0.6470661598447401,0.22748515862876148,0.12544868152649813,0.6409882815463588,0.226174807040541,0.13283691141307863
2520.0,0.5391826895342504,0.20519888324933486,0.255618427216415,0.61,0.3,0.09,0.64706615984474,0.22922319840629574,0.12371064174896414,0.6409882815476385,0.2268310108029516,0.1321807076493887
2530.0,0.5391826895342503,0.20518004062875764,0.25563726983699214,0.61,0.3,0.09,0.64706615984474,0.23079206205399994,0.12214177810125974,0.640988281548528,0.2275713023104586,0.1314404161409917
2540.0,0.5391826895342504,0.2051649081535195,0.25565240231223,0.61,0.30333333333333334,0.08666666666666667,0.6470661598447401,0.23202320810065122,0.12091063205460836,0.6409882815490753,0.22838447225626543,0.13062724619463753
2550.0,0.5391826895342504,0.20515109576759655,0.25566621469815315,0.61,0.3,0.09,0.6470661598447401,0.2327966173764042,0.12013722277885551,0.640988281549344,0.22925928055552744,0.1297524378951069
2560.0,0.5391826895342504,0.20514074539129679,0.25567656507445286,0.61,0.3,0.09,0.6470661598447401,0.233077784973797,0.11985605518146268,0.6409882815494043,0.23018457117139465,0.12882714727917968
2570.0,0.5391826895342504,0.20513821661660925,0.2556790938491403,0.61,0.3,0.09,0.6470661598447401,0.23292127561482492,0.12001256454043478,0.6409882815493242,0.23114938407292565,0.1278623343777285
2580.0,0.5391826895342505,0.2051439859025447,0.25567332456320513,0.61,0.3,0.09,0.6470661598447401,0.23246125363916734,0.12047258651609224,0.6409882815491672,0.2321430633648306,0.12686865508598072
2590.0,0.5391826895342506,0.2051542187327715,0.2556630917329784,0.61,0.3,0.09,0.6470661598447401,0.23188924522027562,0.12104459493498418,0.6409882815489828,0.2331553603586394,0.12585635809235654
2600.0,0.5391826895342506,0.20516502286825256,0.25565228759749703,0.61,0.3,0.09,0.6470661598447401,0.23139249522159308,0.12154134493366663,0.640988281548807,0.23417653012524003,0.12483518832593121
2610.0,0.5391826895342506,0.20517434336461238,0.25564296710113726,0.61,0.3,0.09,0.6470661598447401,0.23107309729324266,0.12186074286201712,0.6409882815486679,0.2351974199159713,0.12381429853533923
2620.0,0.5391826895342505,0.20518156915165883,0.25563574131409067,0.61,0.3,0.09,0.6470661598447401,0.23091438167689687,0.12201945847836301,0.6409882815485771,0.23620954778823633,0.12280217066316496
2630.0,0.5391826895342505,0.20518680538823889,0.2556305050775106,0.61,0.30666666666666664,0.08333333333333333,0.6470661598447401,0.23082584954253665,0.12210799061272314,0.6409882815485397,0.2372051698320254,0.12180654861941322
2640.0,0.5391826895342505,0.2051904169654646,0.255626893500285,0.61,0.31,0.08,0.6470661598447401,0.23072185697022235,0.12221198318503732,0.6409882815485523,0.23817733456207107,0.12083438388935538
2650.0,0.5391826895342503,0.20519280909141574,0.2556245013743339,0.61,0.31,0.08,0.6470661598447401,0.23056206509664767,0.12237177505861199,0.6409882815486024,0.2391199233025903,0.11989179514878558
2660.0,0.5391826895342505,0.20519433776783752,0.25562297269791207,0.61,0.31,0.08,0.6470661598447401,0.23034672015430335,0.1225871200009563,0.6409882815486787,0.24002767573000566,0.11898404272129373
2670.0,0.5391826895342503,0.20519528280257804,0.2556220276631717,0.61,0.31,0.08,0.64706615984474,0.23011202816708964,0.12282181198816992,0.640988281548772,0.2408962001364732,0.11811551831473319
2680.0,0.5391826895342504,0.2051958489078267,0.255621461557923,0.61,0.31,0.08,0.6470661598447401,0.229934539908749,0.12299930024651076,0.6409882815488667,0.24172196841740654,0.11728975003370509
2690.0,0.5391826895342503,0.20519617787314612,0.2556211325926036,0.61,0.31,0.08,0.6470661598447401,0.22991675361114416,0.12301708654411551,0.6409882815489548,0.24250229625145667,0.11650942219956659
2700.0,0.5391826895342505,0.20519636346817174,0.25562094699757804,0.61,0.31,0.08,0.6470661598447401,0.23014677469291045,0.12278706546234924,0.6409882815490336,0.24323530940738622,0.11577640904355847
2710.0,0.5391826895342505,0.20519646519418877,0.25562084527156076,0.61,0.31,0.08,0.64706615984474,0.23064978351711554,0.12228405663814411,0.6409882815490965,0.24391989754843757,0.11509182090244427
2720.0,0.5391826895342504,0.205196519392776,0.2556207910729736,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447403,0.23136320904307756,0.121570631112182,0.6409882815491438,0.24455565727845696,0.11445606117237775
2730.0,0.5391826895342504,0.205196547475852,0.25562076298989744,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447401,0.2321706170996471,0.12076322305561267,0.6409882815491739,0.2451428264581358,0.11386889199266864
2740.0,0.5391826895342503,0.20519656163350272,0.25562074883224695,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447401,0.2329672818935445,0.11996655826171526,0.6409882815491913,0.2456822119982499,0.11332950645253781
2750.0,0.5391826895342504,0.20519656858054539,0.25562074188520423,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447401,0.23368968436055865,0.11924415579470098,0.640988281549196,0.2461751134079923,0.11283660504279003
2760.0,0.5391826895342504,0.20519657189971754,0.255620738566032,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447401,0.23430671818887835,0.11862712196638124,0.6409882815491926,0.24662324434921643,0.11238847410156924
2770.0,0.5391826895342503,0.205196573444358,0.25562073702139154,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447401,0.23481013910303886,0.11812370105222099,0.6409882815491846,0.24702865433662058,0.11198306411417344
2780.0,0.5391826895342504,0.20519657414472986,0.2556207363210197,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447403,0.23520994991221594,0.1177238902430436,0.6409882815491739,0.2473936525445725,0.11161806590623229
2790.0,0.5391826895342502,0.20519657445422856,0.25562073601152113,0.61,0.31333333333333335,0.07666666666666666,0.64706615984474,0.2355276677398073,0.11740617241545236,0.6409882815491639,0.24772073544578904,0.11129098300502571
2800.0,0.5391826895342502,0.2051965745875601,0.25562073587818956,0.61,0.31333333333333335,0.07666666666666666,0.64706615984474,0.23578945925590114,0.11714438089935847,0.640988281549153,0.24801251972563026,0.11099919872519508
2810.0,0.5391826895342503,0.2051965746435689,0.2556207358221808,0.61,0.31333333333333335,0.07666666666666666,0.64706615984474,0.23602210820635605,0.11691173194890365,0.6409882815491479,0.24827168159906818,0.11074003685176241
2820.0,0.5391826895342502,0.20519657466651578,0.2556207357992338,0.61,0.31333333333333335,0.07666666666666666,0.64706615984474,0.2362515677740447,0.11668227238121498,0.6409882815491459,0.248500903320185,0.11051081513064774
2830.0,0.5391826895342504,0.20519657467568683,0.25562073579006284,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447401,0.2365023345313206,0.11643150562393911,0.6409882815491497,0.24870282733538437,0.11030889111544485
2840.0,0.5391826895342502,0.20519657467926297,0.2556207357864867,0.61,0.31333333333333335,0.07666666666666666,0.64706615984474,0.23679537935136052,0.1161384608038992,0.6409882815491538,0.24888001821302766,0.11013170023779702
2850.0,0.5391826895342504,0.20519657468062366,0.25562073578512595,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447401,0.23714233224036954,0.11579150791489008,0.6409882815491654,0.2490349322021804,0.10997678624863243
2860.0,0.5391826895342502,0.20519657468112895,0.25562073578462063,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447401,0.2375362358655861,0.11539760428967355,0.6409882815491824,0.24916989404386422,0.10984182440693185
2870.0,0.5391826895342502,0.20519657468131206,0.2556207357844375,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447401,0.23794665724000358,0.11498718291525603,0.6409882815491995,0.24928708048280238,0.10972463796797648
2880.0,0.5391826895342502,0.20519657468137695,0.2556207357843728,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447401,0.23833041705100955,0.11460342310425031,0.6409882815492214,0.24938850980377278,0.10962320864698427
2890.0,0.5391826895342502,0.20519657468139932,0.25562073578435035,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447401,0.23865359163097055,0.1142802485242893,0.6409882815492454,0.24947603663813478,0.1095356818125983
2900.0,0.5391826895342504,0.20519657468140687,0.2556207357843428,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447401,0.23890424439842803,0.11402959575683172,0.640988281549273,0.24955135124657632,0.1094603672041292
2910.0,0.5391826895342504,0.2051965746814093,0.25562073578434036,0.61,0.31333333333333335,0.07666666666666666,0.64706615984474,0.23908823960128742,0.1138456005539723,0.6409882815493054,0.24961598247833927,0.10939573597233383
2920.0,0.5391826895342503,0.20519657468141012,0.2556207357843396,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447401,0.23921891105042334,0.11371492910483637,0.6409882815493412,0.2496713036298862,0.10934041482075099
2930.0,0.5391826895342503,0.2051965746814104,0.2556207357843393,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447401,0.23930993137176101,0.1136239087834988,0.6409882815493831,0.249718540473168,0.10929317797742735
2940.0,0.5391826895342504,0.20519657468141042,0.25562073578433914,0.61,0.31333333333333335,0.07666666666666666,0.64706615984474,0.23937254084897808,0.11356129930628164,0.6409882815494309,0.24975878079055863,0.10925293765998888
2950.0,0.5391826895342504,0.20519657468141045,0.25562073578433925,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447401,0.23941517456584413,0.11351866558941569,0.6409882815494867,0.24979298483567622,0.10921873361481538
2960.0,0.5391826895342504,0.2051965746814105,0.2556207357843392,0.61,0.31333333333333335,0.07666666666666666,0.64706615984474,0.23944391828116526,0.11348992187409455,0.6409882815495543,0.24982199623116827,0.10918972221925548
2970.0,0.5391826895342503,0.20519657468141053,0.2556207357843392,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447401,0.23946308892851376,0.11347075122674594,0.640988281549632,0.24984655290984217,0.10916516554050452
2980.0,0.5391826895342504,0.20519657468141053,0.25562073578433925,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447401,0.23947572265321615,0.11345811750204347,0.6409882815497209,0.2498672977975756,0.10914442065268207
2990.0,0.5391826895342505,0.2051965746814105,0.2556207357843392,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447401,0.23948394009684218,0.11344990005841747,0.6409882815498246,0.24988478901964054,0.10912692943051337
3000.0,0.5391826895342505,0.20519657468141053,0.25562073578433914,0.61,0.31333333333333335,0.07666666666666666,0.6470661598447401,0.2394892103426151,0.11344462981264454,0.6409882815499451,0.24989950948256182,0.10911220896747134
